question_id,strategy,evaluation_k,recall_at_k,precision_at_k,mrr,ndcg_at_k,coverage,latency_ms,total_candidate_budget,vector_candidate_k,graph_candidate_k,rrf_k,weights,reranker,embedding_tag,chunk_size,chunk_overlap
1,Neo4j (Graph) k=8,8,0.5,0.5,0.5,0.38685280723454163,0.4,3.0359000083990395,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Graph) k=8,8,0.0,0.0,0.0,0.0,0.2,3.1458000012207776,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Graph) k=8,8,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.8,3.0571999959647655,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Graph) k=8,8,0.0,0.0,0.0,0.0,0.2,3.246500011300668,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Graph) k=8,8,0.5,0.5,1.0,0.6131471927654584,0.0,2.6202000153716654,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Graph) k=8,8,0.5,1.0,1.0,0.6131471927654584,0.6,3.1193000031635165,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Graph) k=8,8,1.0,1.0,1.0,1.0,0.2,3.175199992256239,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Graph) k=8,8,1.0,0.6666666666666666,1.0,0.9197207891481876,0.6,2.798300003632903,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Graph) k=8,8,0.0,0.0,0.0,0.0,0.16666666666666666,2.9079999949317425,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Graph) k=8,8,1.0,1.0,1.0,1.0,0.0,3.0032999929971993,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Graph) k=8,8,1.0,0.6666666666666666,1.0,1.0,0.8,4.351100011263043,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Graph) k=8,8,1.0,1.0,1.0,1.0,0.7142857142857143,3.3493000082671642,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Graph) k=8,8,0.0,0.0,0.0,0.0,0.2857142857142857,4.941299994243309,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Graph) k=8,8,0.5,1.0,1.0,0.6131471927654584,0.2,2.9464999970514327,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Graph) k=8,8,0.0,0.0,0.0,0.0,0.0,2.953399991383776,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Graph) k=8,8,1.0,0.5,1.0,1.0,1.0,2.423600002657622,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Graph) k=8,8,1.0,0.5,0.5,0.6934264036172708,0.8333333333333334,2.9532999906223267,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Graph) k=8,8,1.0,0.5,1.0,1.0,1.0,3.156099992338568,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Graph) k=8,8,1.0,0.5,1.0,1.0,0.8,2.3800999915692955,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Graph) k=8,8,1.0,0.5,1.0,0.9197207891481876,0.5,6.73839999944903,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Graph) k=8,8,0.625,0.5083333333333333,0.6666666666666667,0.6032867981913645,0.465,3.315139999904204,24,0,24,,{},off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.4,56.109199998900294,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,42.993299983209,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,41.06270000920631,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,51.60559999058023,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,46.66939997696318,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,1.0,1.0,1.0,0.6,55.836400017142296,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,1.0,1.0,1.0,0.2,33.82650000276044,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.6,42.54630001378246,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,0.5,0.5,1.0,0.6131471927654584,0.16666666666666666,29.834399989340454,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,1.0,1.0,1.0,0.0,44.188100000610575,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.6,48.851999978069216,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,40.470799984177575,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,0.0,0.0,0.0,0.0,0.2857142857142857,49.80020000948571,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.4,43.13420000835322,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,0.0,0.0,0.0,0.0,0.6,64.10339998546988,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,1.0,63.274199987063184,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.3333333333333333,39.65099999913946,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,1.0,41.85280000092462,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.8,41.92160000093281,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.5,35.46189999906346,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=off,3,0.725,0.5416666666666666,0.7166666666666667,0.6653286798191365,0.47000000000000003,45.65969999675872,,,,60,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,53.41159997624345,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,47.2746999876108,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,36.20989999035373,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,47.82519998843782,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,36.23840000363998,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,1.0,1.0,1.0,0.6,46.04689998086542,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,1.0,1.0,1.0,0.2,47.30910001671873,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.6,48.10150002595037,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,0.5,0.5,1.0,0.6131471927654584,0.16666666666666666,33.09599999920465,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,1.0,1.0,1.0,0.0,50.01939999056049,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.6,35.38019998813979,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,39.69179998966865,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,0.0,0.0,0.0,0.0,0.2857142857142857,49.14519999874756,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.4,36.49609998683445,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,0.0,0.0,0.0,0.0,0.6,50.923400005558506,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,47.94019999098964,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.3333333333333333,35.38509999634698,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,1.0,55.85499998414889,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.8,51.38809999334626,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.5,41.67340000276454,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=60 reranker=on,3,0.725,0.5416666666666666,0.8,0.7032867981913646,0.47000000000000003,44.470559994806536,,,,60,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.4,55.72909998591058,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,62.09259998286143,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,42.0037999865599,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,57.75889998767525,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,37.16449998319149,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,1.0,1.0,1.0,0.6,48.87480000616051,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,1.0,1.0,1.0,0.2,44.50259997975081,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.6,50.69480001111515,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,0.5,0.5,1.0,0.6131471927654584,0.16666666666666666,49.06799999298528,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,1.0,1.0,1.0,0.0,56.402299989713356,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.6,38.608200004091486,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,38.93629999947734,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,0.0,0.0,0.0,0.0,0.2857142857142857,55.68469999707304,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.4,39.11700000753626,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,0.0,0.0,0.0,0.0,0.6,52.06310001085512,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,1.0,44.773200002964586,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.3333333333333333,35.6337999983225,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,1.0,43.37949998443946,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.8,52.09909999393858,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.5,48.224800004391,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=off,3,0.725,0.5416666666666666,0.7166666666666667,0.6653286798191365,0.47000000000000003,47.64055499545066,,,,30,"{'vector': 0.45, 'graph': 0.55}",off,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,0.4,73.89840000541881,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,194.96200000867248,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,52.102899993769825,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,53.46770002506673,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.0,40.35700001986697,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,1.0,1.0,1.0,0.6,40.22250001435168,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,1.0,1.0,1.0,0.2,37.269200023729354,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.6,40.8000000170432,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,0.5,0.5,1.0,0.6131471927654584,0.16666666666666666,35.14990000985563,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,1.0,1.0,1.0,0.0,52.264400001149625,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.6,59.36779998592101,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
12,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,0.7142857142857143,37.9454999929294,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
13,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,0.0,0.0,0.0,0.0,0.2857142857142857,56.1024000053294,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
14,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.4,38.50100000272505,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
15,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,0.0,0.0,0.0,0.0,0.6,45.34899999271147,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
16,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,0.9197207891481876,1.0,38.919400016311556,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
17,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,0.5,0.38685280723454163,0.3333333333333333,54.42679999396205,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
18,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,1.0,1.0,1.0,37.98679998726584,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
19,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.8,38.12809998635203,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
20,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.5,45.1904000074137,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
MEAN,Neo4j (Hybrid) k=3 tc=def w=45/55 rrf=30 reranker=on,3,0.725,0.5416666666666666,0.8,0.7032867981913646,0.47000000000000003,53.62056000449229,,,,30,"{'vector': 0.45, 'graph': 0.55}",on,intfloat/multilingual-e5-small,1200,200
1,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,0.5,0.6934264036172708,0.4,42.11740000755526,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
2,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,33.64549999241717,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
3,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.8,32.19719999469817,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
4,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,1.0,0.6131471927654584,0.2,38.149200001498684,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
5,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.0,30.31799997552298,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
6,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,1.0,1.0,1.0,1.0,0.6,44.61419998551719,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
7,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,1.0,1.0,1.0,1.0,0.2,42.13980000349693,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
8,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,1.0,0.6666666666666666,1.0,1.0,0.6,41.40049999114126,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
9,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,0.5,0.5,1.0,0.6131471927654584,0.16666666666666666,36.68499999912456,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
10,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,1.0,1.0,1.0,1.0,0.0,40.248400007840246,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
11,Neo4j (Hybrid) k=3 tc=def w=50/50 rrf=60 reranker=off,3,0.5,0.3333333333333333,0.3333333333333333,0.3065735963827292,0.6,41.736099985428154,,,,60,"{'vector': 0.5, 'graph': 0.5}",off,intfloat/multilingual-e5-small,1200,200
